#zabs1.nh	p1.gamma	p1.ampl
0.0935724475712	1.27984708945	0.00071996461357
0.0823001404063	1.25759068641	0.000692917095429
0.09007836786	1.27070250849	0.000699419283425
0.0887903684002	1.26777691043	0.000700471497042
0.0776328293967	1.24662215693	0.000684695988615
0.0911024995659	1.2748508871	0.00070661680307
0.0917848491632	1.27320564976	0.000701995160511
0.0910221518732	1.2709205651	0.000706163348384
0.0890892489624	1.2695280092	0.000700069665812
0.0838584665067	1.25706111124	0.000690258690555
0.0889923089126	1.2673096182	0.000700535735951
0.0775343127543	1.24526552728	0.00068484288909
0.0873027175669	1.25528826146	0.000697203192901
0.0870528193004	1.26846998058	0.000697189237114
0.0907036856536	1.28672058632	0.000707528993728
0.0851360239551	1.2659286307	0.00069600773815
0.084888051089	1.2622436721	0.000694923033221
0.0854639217919	1.26751907682	0.000700130307989
0.0868094006723	1.26780863619	0.000696904076641
0.0826632190566	1.25250255844	0.000693480958021
0.0938675217475	1.28778949463	0.000712114218429
0.0924090394251	1.2809788387	0.000704247599041
0.0905804705041	1.27244108556	0.000700248093917
0.0877303148856	1.27316696079	0.000703412216319
0.0804115963583	1.25800912818	0.000691014483769
0.0875537796436	1.27168366071	0.000701592508909
0.0898812685452	1.2820485309	0.000714486042381
0.0919305596603	1.2772184363	0.000705707754366
0.0851886010569	1.2535543047	0.000690528840212
0.0888753494832	1.26752672951	0.000701481502962
0.0919138586165	1.27104512102	0.000701745367111
0.0884856423635	1.27468302588	0.000701614524255
0.0821938391547	1.256975217	0.00069325221384
0.0823492767213	1.25526855668	0.000689266207527
0.0830170332121	1.25955871141	0.00069404314117
0.0932751089655	1.27328959995	0.000705434274782
0.0900711727049	1.26937808914	0.000700583490063
0.0929856111355	1.26884175278	0.000703557155942
0.0823724582211	1.26854013142	0.000702877914701
0.0943281712732	1.2737750573	0.000708367601805
0.0854430810971	1.26743243223	0.000697286649532
0.0929280556943	1.27310428149	0.000703081405097
0.0837594106992	1.26262013279	0.000696449115107
0.0907326812205	1.27587197003	0.000708552716768
0.0842300519146	1.25623792547	0.000697376778922
0.0832478144266	1.26303753416	0.000693722000226
0.0889594895036	1.26542410437	0.000697528789454
0.0807723336949	1.24371040572	0.00068885895604
0.0882451431643	1.26783839688	0.000699305680771
0.0890881343096	1.26883989735	0.000704406503453
0.0879951458383	1.28394110146	0.000704926426559
0.0847966684589	1.26510791737	0.000694222311336
0.0860138923095	1.26911555087	0.000697641898845
0.0869504249473	1.26051543371	0.000697200537914
0.0809279673886	1.26649879179	0.000689871065054
0.0838113838815	1.26203284787	0.000695180199433
0.0853987846666	1.25427945091	0.000693554532167
0.090173950759	1.27190583783	0.000704223070597
0.0813459496855	1.25402500028	0.000691697242921
0.0898610400501	1.26532582671	0.000703994350216
0.0879081925327	1.26200905836	0.000699726224811
0.0930328721385	1.27617881561	0.000707755790181
0.0814783210338	1.25362724222	0.000692926352148
0.08246461034	1.26746600321	0.00069395472273
0.0835353767909	1.26346478054	0.000692203076805
0.0830253898645	1.26634849151	0.00069586501271
0.0854966001267	1.26762063085	0.000697617991319
0.0793144818707	1.2509705137	0.000685685452929
0.0911081080537	1.27855237983	0.000702993319887
0.0901858884157	1.27079382529	0.000700486927013
0.0864994356815	1.27348759064	0.000700316689988
0.0961570687482	1.27676381924	0.000710489948456
0.0870053154712	1.27713133112	0.000705198147997
0.0848889315746	1.25491840339	0.000699816019768
0.0832706676365	1.26423282001	0.000699120983401
0.0901951662566	1.26756707963	0.000697764026877
0.0885626989061	1.27065902397	0.000698549262015
0.0832578268625	1.25750045084	0.000692819773032
0.0824097058919	1.25915242438	0.000694751331404
0.0826108787413	1.25409858797	0.000691530348149
0.0895680666861	1.27804801564	0.00070207700393
0.0863022372703	1.27707250758	0.000700945848327
0.0828009766214	1.25753285167	0.000689019154274
0.0941271091521	1.27917056848	0.000704921458353
0.0834338428846	1.25793830602	0.000694494630019
0.0879264328635	1.27743626167	0.000701970182516
0.0849574934287	1.27228991179	0.000699250964131
0.0852448985389	1.26551605184	0.000697463906437
0.0887455917999	1.26283003857	0.0007026492542
0.0841306258902	1.2551184909	0.000689619850901
0.084614656576	1.25184095142	0.000694915231916
0.0983851345316	1.27769380134	0.000708790807494
0.0886622167404	1.26806929685	0.000702214681927
0.0881585753931	1.27636953471	0.00070488850706
0.0852250855675	1.26794111128	0.000703547105045
0.0930384213629	1.28111104968	0.000705874675955
0.0943698980426	1.27577147553	0.00070968280501
0.0898400491503	1.26911989084	0.000704527017256
0.0943210905355	1.28557942327	0.00070534154926
0.0815776624654	1.2444781839	0.000689348142384
0.0883707043282	1.26924869402	0.000700870181728
0.0853499435635	1.26291199227	0.00069531791757
0.0910720085438	1.26416375335	0.000706656922918
0.0832173889894	1.26067196065	0.000692092638549
0.0899142092961	1.2771961841	0.000706295609682
0.08958375432	1.27366596636	0.000706392017645
0.0909066232482	1.27177821955	0.000705452612908
0.0828751433139	1.25256144665	0.000691694740843
0.0851839045233	1.26333315357	0.000697794169619
0.0883816742906	1.27781469265	0.000704882758434
0.0860882503145	1.26840731969	0.000699479386608
0.0885802913262	1.2619415159	0.000700059334679
0.0895443773199	1.27434823281	0.000700661028151
0.0847764970828	1.26874194552	0.000697600819516
0.0909523363564	1.26952422096	0.000707823052253
0.089129584365	1.27832423663	0.000706548844482
0.0898505482696	1.27358170088	0.000706689095001
0.0909356186394	1.27743133733	0.00070760476387
0.0882121111256	1.26633987548	0.000696965205563
0.0927181511096	1.27989763822	0.000703804680213
0.0839280009988	1.2624745528	0.000695859223122
0.079000675199	1.2470193638	0.000683885001264
0.0834432928511	1.25540497753	0.000694840020672
0.0893032295342	1.25621903249	0.000698164303045
0.0841481945503	1.25846797335	0.000697194709668
0.0851061546266	1.26094169921	0.000693327016853
0.0887175299206	1.26881463771	0.000708002472842
0.0883646459158	1.26423551363	0.000697041939812
0.0823770528037	1.25906479582	0.000690481393141
0.0878132088479	1.25149918576	0.00069572257681
0.0942765363678	1.28078935439	0.000709427533405
0.0899083900473	1.26990900328	0.000701991444705
0.0880753546643	1.2752714179	0.000696944000069
0.0846256408474	1.26011181885	0.00069480522541
0.0918301382366	1.27430288755	0.000706313066136
0.0877856055534	1.26292007972	0.000695908779954
0.0906283294839	1.26228866388	0.000698825838132
0.0783537370907	1.26083046891	0.000691155050326
0.0861949841543	1.27016584186	0.000699116074009
0.0869076064674	1.26023357807	0.000697956461472
0.082282984451	1.25867503633	0.00069330168551
0.0858047215126	1.26334828395	0.000692062974822
0.0893506077198	1.25779636131	0.000702843508706
0.0821788708509	1.25219062834	0.000691101216504
0.089036364819	1.26596647684	0.000703491594516
0.0804668103931	1.26342166031	0.000696980020399
0.085630754826	1.26320704363	0.000695153431092
0.0853669485815	1.25302338478	0.000686517132311
0.0912051491729	1.26713576614	0.000701290319093
0.0859306058066	1.27564559609	0.00070511682093
0.0924256552057	1.27641715759	0.000705292285897
0.0926319667893	1.28086403408	0.000710694697103
0.080742034674	1.25413188092	0.000689276654158
0.084867929019	1.26666570473	0.000697826952111
0.0863585645348	1.26581838026	0.000698115212659
0.0888261639405	1.27100291014	0.000699897309941
0.0929165442156	1.2731704716	0.000706960746705
0.091590700504	1.27470186119	0.000704056586451
0.09342414266	1.2752515183	0.000705707078359
0.087074864469	1.26961460477	0.000699607158104
0.0891701647844	1.28115487645	0.000703024038609
0.0964189660398	1.28493611959	0.000711804898903
0.0853818018194	1.26833521803	0.000701875926344
0.0856127545996	1.26198702369	0.00069014730203
0.0861543537913	1.2564634229	0.000692826505899
0.091163382097	1.27065107351	0.000707435138523
0.0811123966499	1.24831792425	0.000686841187379
0.0877899687424	1.25743673706	0.000703582829901
0.0873482808603	1.27373031743	0.000697944179114
0.0913698188943	1.27205919853	0.000700439750478
0.0878612466668	1.27651534771	0.000704090683712
0.0863156075099	1.26507961702	0.000700099907242
0.0916777964967	1.27921865039	0.000703474037779
0.0857507894465	1.26705555922	0.00069888631327
0.0892356892204	1.28276686176	0.000706541816266
0.0807930617579	1.26537763019	0.000699958689074
0.0813878771235	1.25202447936	0.000688656492985
0.0931188990589	1.28543283125	0.000708212534079
0.0871809677983	1.27239027526	0.00070405167486
0.0813717315428	1.25760988656	0.000690539452809
0.0883590383337	1.27299775497	0.000702896960045
0.0894578971393	1.27329714452	0.000707586407094
0.0865708489852	1.26936338706	0.000701107757699
0.0837393124611	1.25850672345	0.000694722466632
0.0916078278413	1.27325744114	0.000708149022197
0.0887599667804	1.26700914883	0.000700433383674
0.0863084364744	1.27051950288	0.00070100578054
0.0870018415888	1.26786103129	0.000704319287238
0.0809372030956	1.2523037879	0.000688505657126
0.089730408352	1.27138049912	0.000702941206917
0.086066689177	1.261065047	0.000699426573465
0.0868422498733	1.27276456528	0.000706588278629
0.0870502942342	1.28337776245	0.000705915111856
0.087111333776	1.26563206477	0.000698421880224
0.0869939859093	1.2528727923	0.000693368373007
0.0937052852668	1.28580840367	0.000710438678161
0.0798193500112	1.26215007828	0.000687638264687
0.0887751530742	1.27483857586	0.000703112071034
0.0906392342094	1.27802581808	0.00070814558452
0.0842384868058	1.27134745834	0.000697997317731
0.077177932974	1.2453298615	0.000685387660544
0.0937660398294	1.28679876668	0.000708197471935
0.087664093913	1.25661830067	0.000693223150128
0.0867113465724	1.26713884327	0.000701954831858
0.0856864030908	1.27387238901	0.000703785182571
0.0839096998271	1.2597790256	0.000695218263812
0.0848527521835	1.25311793072	0.000692251700596
0.0896733920208	1.28103246076	0.000708682968082
0.0831644201446	1.25737494102	0.000694408563308
0.0940767869356	1.2860590203	0.000714927629567
0.0932243996556	1.27644565662	0.000706170870933
0.089300635857	1.26025056254	0.000699272925538
0.081257450618	1.25468143486	0.000691828053163
0.0871299773818	1.26832291126	0.000698707871282
0.086303573601	1.27333996381	0.000702961843549
0.0911432705882	1.27407376502	0.000706866958139
0.0932741853778	1.29090741457	0.000711441461821
0.0829247424874	1.26649703162	0.000694931539348
0.0862799690602	1.24445754236	0.000686546422328
0.0928517141787	1.2786458951	0.000707825417912
0.0853263743591	1.27332052204	0.000698761649885
0.0861863146857	1.25998354901	0.000698901730033
0.0852111166083	1.25225002101	0.000693453624395
0.084971286567	1.26763517663	0.000701831544893
0.0927258858947	1.28425789269	0.000711366621495
0.0874645397784	1.26987257129	0.000699258082008
0.0831036626105	1.2644084166	0.000694266679072
0.0889072706301	1.27236758661	0.000703398439304
0.0905671484256	1.26706934398	0.000702858793584
0.0879956573914	1.27821943012	0.000703607472489
0.08658090145	1.26327143324	0.000699966409454
0.0820742322586	1.26222866257	0.000697059827816
0.0898074046965	1.26849702823	0.000699311593408
0.0843058791931	1.26523236344	0.000697513866421
0.0865207069788	1.25107880627	0.000690314756131
0.097172607081	1.28195695679	0.00071651190004
0.0855137634312	1.2668883555	0.000700560343288
0.0830204301361	1.26151770161	0.000697430231569
0.088275705068	1.27377866407	0.000700420765315
0.0916186016297	1.27389618003	0.000705598291939
0.0857900321616	1.2701914538	0.000699784744839
0.0847737069006	1.27282955737	0.000703429247746
0.0890265689936	1.27714532598	0.000702887695237
0.0843951877061	1.26249140755	0.000699029233867
0.0855633236612	1.26613627137	0.00069939009971
0.0926895646066	1.27547579924	0.000707680332619
0.085416582434	1.26371711275	0.000696395399675
0.0895227586859	1.27297957073	0.000697767429068
0.0892546953724	1.2807337657	0.000707804647546
0.0824942928741	1.26703513274	0.000700469562201
0.0847252890691	1.26309936593	0.000697421485026
0.0876008890379	1.27263601412	0.000700782844224
0.0834922063726	1.26200524526	0.000694772632616
0.093618388205	1.28800135409	0.000714009411445
0.0858601283323	1.27546273949	0.000702432433976
0.0875248820036	1.27323929651	0.000703899490027
0.0820609951828	1.26431156967	0.000703942776399
0.0803038057354	1.25391139539	0.000689228506928
0.0873066547584	1.25847276576	0.000699323101428
0.0797648935266	1.25840859759	0.000692737355452
0.0888398706343	1.26919244421	0.000701323650232
0.0915975088472	1.27319465658	0.000700671434081
0.0889000768442	1.26933788182	0.000696136634594
0.0855536561711	1.26644625173	0.000695093987647
0.088604358579	1.26242429872	0.000696568986244
0.0946839015699	1.28011831038	0.000711320011268
0.0824483812198	1.25125789968	0.000694312048409
0.0895039908643	1.27066855329	0.000703577750015
0.0891166485097	1.27691021497	0.000701714708674
0.0875314157049	1.27225113191	0.000700262259379
0.094540442993	1.27321569783	0.000708396025637
0.0820765886935	1.24679486445	0.000686069258711
0.0885815978374	1.2717274849	0.000708240981901
0.0955562090105	1.27277816704	0.000711710469353
0.0888252800748	1.28335502944	0.000707457627446
0.0894665969953	1.27590364247	0.000705270259137
0.0930725662135	1.27984182244	0.000706908936247
0.0905931704173	1.27709551937	0.000704468478301
0.0820821069302	1.25570741643	0.000692968403697
0.0871307758287	1.26714666119	0.000703487283513
0.0784122633128	1.24600420254	0.000688078260701
0.0930150579844	1.27552821063	0.000706009580002
0.0884342241119	1.25577450496	0.000696165320668
0.0820063766158	1.26952752325	0.000694110151461
0.0835190965602	1.27639532934	0.000699947848494
0.0850294338196	1.2543267595	0.000694031373693
0.0869996860976	1.27074871349	0.000701303336771
0.086650176801	1.26645449224	0.000699201304748
0.0849787078876	1.26880926486	0.000700653673728
0.083909634526	1.25151394577	0.000693964129534
0.0875995772746	1.26505369952	0.000701119001813
0.097242034679	1.2856397335	0.000715555759342
0.0885786519752	1.27309964843	0.000700922678421
0.0832396409892	1.25044258648	0.000692418465119
0.0877573358362	1.25970340305	0.000695402461947
0.0784021878575	1.24889827952	0.000686517745965
0.0851013498966	1.2684745346	0.000699867430098
0.0892428188537	1.26258170709	0.000696958914225
0.087155035951	1.27322340604	0.000699077481951
0.093590085638	1.29258276829	0.00071515536081
0.0891462328228	1.26118661573	0.000694975717081
0.0927693726616	1.27452108304	0.00069892419106
0.081836270612	1.26160453694	0.000696069359867
0.0845554940391	1.26255145426	0.00069811101524
0.0893217174189	1.26969615081	0.000700744981837
0.0863912400337	1.27160936337	0.000699773205744
0.0764758916434	1.25294036652	0.000690666827937
0.0917285577294	1.27770996562	0.000703760129135
0.0813893644074	1.25110021526	0.000687819219434
0.092801318144	1.2694268334	0.000702185543097
0.0985087277	1.27427972165	0.000708979332723
0.0946074133436	1.27119606317	0.000702977225322
0.0937626852779	1.27349246899	0.000704739012591
0.0914858393987	1.27697793815	0.000705593323115
0.0820693450243	1.26618988959	0.000693289493054
0.0836379374475	1.267083868	0.000695263352972
0.0894428564327	1.27114754571	0.000698076315231
0.0912978976399	1.27173276351	0.000704404324051
0.0859113539122	1.26491849527	0.00069777456925
0.0922335842942	1.27466323384	0.000706015451158
0.0863596816477	1.26729473009	0.000696576163747
0.0914141642289	1.28311125107	0.00070607258896
0.0838172703988	1.26317888227	0.000696624636904
0.0900021574791	1.26940289616	0.000700419481638
0.0858510721036	1.26927910899	0.000695408598015
0.079913610089	1.26352977552	0.00069599306602
0.0887019154429	1.27300758243	0.000701480966317
0.0886539281725	1.25910414613	0.000702211532622
0.093165088833	1.2751126213	0.000706886060617
0.0800791038231	1.26216813017	0.000689783508514
0.0852328394833	1.25687178356	0.000695217863394
0.0919709315267	1.27162812003	0.000703315855559
0.0913385047202	1.27625210302	0.000704176084595
0.0824702281167	1.25074399417	0.000695707982534
0.0867463859476	1.26551165563	0.000697102742445
0.0820330776888	1.26336776276	0.000694474344775
0.0881933819225	1.2676027048	0.000702142643933
0.0930120592517	1.2790682611	0.000712427620476
0.0895003661482	1.26843743223	0.000698966567427
0.0904845883883	1.27189083254	0.000702590462042
0.0845074235643	1.26835305539	0.000699012411109
0.090076981118	1.27564162553	0.000704505978814
0.0955773167939	1.29400435303	0.000713261981792
0.0814749687418	1.26060199835	0.000689500632865
0.0851145530046	1.27000439051	0.000696559552337
0.0886954850502	1.27489777787	0.000706202120387
0.0876232328122	1.26537285388	0.000701032700691
0.0865187731607	1.27344376304	0.000698853798581
0.082866247638	1.25763189837	0.00069104173272
0.0878691755872	1.26813532178	0.000699773435148
0.0972567422141	1.28291020719	0.000716044932932
0.081813665199	1.25633289409	0.000687703513045
0.0927874341458	1.28518418338	0.000705024702593
0.081634498066	1.25708032806	0.000697094376826
0.0840479879852	1.26756572909	0.000697743463792
0.0878404412082	1.28212745437	0.000705408129742
0.0810888065616	1.24677912002	0.00068546653466
0.0883079313659	1.28021232226	0.000708399292758
0.0874515309175	1.26367712013	0.000698137629604
0.0935306539729	1.28368970165	0.000702585589624
0.0866813118175	1.26130726877	0.000696887019174
0.0969679835989	1.27714594165	0.000705910387948
0.0829585261563	1.25053364915	0.000689517374397
0.091818452321	1.26683932134	0.000703562623871
0.0856832348105	1.25746335191	0.000693802158345
0.0840875763204	1.25231613521	0.000696267276949
0.0915727434741	1.27142579723	0.000704769829224
0.0815924815318	1.25735900893	0.000690225910773
0.0840457950086	1.25987731605	0.000691438536696
0.0852324210318	1.25837173567	0.000691018101792
0.0848227867753	1.26837559329	0.00069681204173
0.0872455529337	1.25381222195	0.000699644498372
0.0857832237584	1.2722730708	0.000697501473755
0.0747146176878	1.25106921556	0.000687324438567
0.0880804705311	1.25403399703	0.000694542876157
0.0912643676573	1.27251420444	0.000702557714086
0.0781135854835	1.24811668337	0.000686734974611
0.0926252051378	1.27334599514	0.000705832203129
0.0850699523752	1.27192256995	0.000700084284033
0.0857638327574	1.27683476189	0.000706068675229
0.0866581940425	1.25875034791	0.00069491029314
0.0874317348546	1.26442455808	0.000696732552567
0.0829116514584	1.25634907857	0.000692510447843
0.0791371914361	1.26891184712	0.000691495396389
0.0895727388722	1.26459057982	0.000698302881599
0.0838175877869	1.26043244051	0.000698056405818
0.0770691971988	1.25331778188	0.000682827184516
0.0900723613444	1.27993264932	0.000706470033954
0.0919833003869	1.28329873046	0.000713702248751
0.0844181820199	1.26071283885	0.000688602773098
0.090927977654	1.26923903721	0.000703861486689
0.0946273747164	1.27369806505	0.000709704233537
0.0782632241924	1.2533008895	0.000692820194678
0.0881629301793	1.27299388842	0.000701626136035
0.0836461630451	1.26172121248	0.000696929964892
0.0900989341473	1.28446239037	0.000708027314696
0.0970624126918	1.27916603952	0.000713009927348
0.0824016931931	1.25954861562	0.000691928908558
0.0827678693874	1.25371255254	0.000690734596251
0.0777120181075	1.24167619785	0.000686429069371
0.0777463523335	1.24505319447	0.000686965920838
0.0855195997703	1.25972779546	0.000692870652801
0.0832305755936	1.26008915321	0.000691142317974
0.0848183892811	1.26213139258	0.000699466797241
0.0881968273427	1.26144376718	0.000699159896039
0.0825020089273	1.25720579787	0.000694467986481
0.0840632768242	1.27113940078	0.000698010935803
0.0928156043142	1.26794583899	0.000708828000064
0.0896569777751	1.27591489193	0.000697819963739
0.0939753914474	1.27741301892	0.000707769694182
0.0816609661876	1.25203400917	0.000685635402568
0.0956495076427	1.280284124	0.000712431303774
0.0842270755138	1.25887010556	0.000691067671048
0.0850640052023	1.26204247772	0.000698577445806
0.0838261354128	1.26473990295	0.000700235630633
0.0914577641153	1.26414549833	0.000701193445182
0.0855693396532	1.25662296981	0.00069643535231
0.0817470468002	1.25326227208	0.000685896002051
0.0811860209178	1.24732435057	0.000691692919044
0.085336786382	1.2604131665	0.000695478672968
0.0923200501459	1.2694905318	0.000699904188924
0.0881545632539	1.26988705177	0.000703383900671
0.0919531770385	1.28273812591	0.000709069653396
0.0850649591799	1.2700097024	0.000695446397883
0.08793012435	1.26351888933	0.000697427195708
0.0833961554664	1.26168510248	0.000694568793108
0.0870655855836	1.27346655085	0.000698981286591
0.0774139220468	1.25170939675	0.00068711552855
0.0839653231949	1.26820862805	0.000700293479414
0.08791605075	1.27875684719	0.000701302690563
0.083637156234	1.25602106942	0.000695462812252
0.0826304116032	1.26407436777	0.000693756869121
0.0859636920127	1.26952481079	0.000703891251595
0.0823120757086	1.26374200925	0.000693504462993
0.0864247044373	1.27519375319	0.000702216875845
0.0821970367511	1.27324334291	0.000696393236004
0.0851483140654	1.27328928843	0.000700308568275
0.0897580045825	1.26500071878	0.000698648923911
0.0866155535673	1.26065630777	0.000695325623242
0.0888080688639	1.26477726361	0.000698791635381
0.0864314115178	1.25769498269	0.000696294340232
0.0867121817553	1.26733482395	0.000701940429232
0.084099586424	1.25777936428	0.0006915844317
0.0834522967128	1.25998337491	0.000696270388698
0.0784008172096	1.25048043719	0.000693544375984
0.0863220899569	1.26696803673	0.000698156627961
0.0893808416562	1.28027982614	0.000707517051163
0.0880155149787	1.26914777963	0.00069998969522
0.0892503520407	1.27434119666	0.000704355122803
0.0843645311693	1.26732610706	0.000698186644713
0.0798459846422	1.25884452948	0.000687147267191
0.0808583698206	1.25422046558	0.00069115300971
0.0861762055757	1.27139092552	0.000702588770672
0.0913293250667	1.283773997	0.00071059221962
0.0922722912477	1.27967428849	0.000710968893671
0.0835561046551	1.25880052416	0.000693335972212
0.0880729980368	1.25995376927	0.000691355266137
0.0906395862549	1.26554985898	0.00070326919754
0.0846800141886	1.26959915297	0.000700261945365
0.0865917670997	1.25626400282	0.000695237525037
0.0859925438589	1.26480858053	0.000698508548344
0.0904529109385	1.27013877165	0.000701701441786
0.0874344597764	1.2753454033	0.000707312149348
0.0891300549493	1.27835563174	0.000708239774182
0.0934378491821	1.27579596094	0.000702478187043
0.0948156256009	1.27668848246	0.000707878874462
0.0848239559059	1.26908069845	0.000690863497731
0.0790530882706	1.23963625269	0.000680123571469
0.0872009736695	1.27463714559	0.000699725565599
0.085645594909	1.25948777762	0.000692624507852
0.0852686342866	1.25681320441	0.000696392106903
0.092001687819	1.2817709692	0.000711776154114
0.0853910579745	1.26304348579	0.000694634233713
0.0836731901374	1.26021346896	0.000695380968975
0.0916856198163	1.26557035233	0.000708218856034
0.0850118716572	1.26034488661	0.000697054730739
0.0902285639941	1.27646572886	0.000702079662293
0.0834574013379	1.25900996687	0.000701008158922
0.0807850550567	1.25689971081	0.000693821988592
0.0880664850514	1.2556685423	0.000696315497135
0.0826455572991	1.26132262254	0.000693453975003
0.0884358100426	1.27693298947	0.000705073212342
0.0952135232552	1.28382141191	0.00070598049812
0.0850449848112	1.26573218472	0.000696347072342
0.0920173120439	1.2781665881	0.00070125139361
0.0876624539686	1.26235060426	0.000702225349814
0.0884094936522	1.27218621395	0.000704410781346
0.0890733787195	1.27245422693	0.000704775672146
0.0882345273238	1.26079390787	0.000701732595612
0.087650892861	1.26761541795	0.000698590952258
0.0827798341604	1.2570288461	0.000693508255168
0.0861141437342	1.26548617887	0.000700704701709
0.0916110600552	1.28088728265	0.000709329332633
0.0867498179965	1.25303685081	0.000696625279441
0.0862398953678	1.26849972835	0.000700784246966
0.0904070972331	1.28002670129	0.000702884955796
0.0899319643746	1.27171719668	0.000700775982979
0.0916311859847	1.27282311743	0.000704141470304
0.0885165059643	1.27493117751	0.000702983208886
0.0819501939322	1.26080282631	0.000696283019689
0.0903394839644	1.26943563346	0.000701059997269
0.0886071620687	1.27103907031	0.000703144314174
0.0957707521656	1.27508516794	0.000708909665287
0.0815266898116	1.25870708796	0.000690253907515
0.087749410846	1.26825344908	0.000701767953235
0.0893158628365	1.27426956364	0.000703382721814
0.0923100650089	1.27444121293	0.000704491760935
0.0848172280114	1.26166371553	0.000696939698388
0.0916566321394	1.27579244893	0.000707764590102
0.0832838918381	1.25609202901	0.000700595577043
0.0824001133543	1.26913364372	0.000698090511465
0.0829563907726	1.26200852988	0.00069476424075
0.089510534614	1.26470026343	0.000702114750477
0.082906522886	1.26081887396	0.000693438434897
0.0872557106349	1.26196640526	0.000701418073218
0.091383647734	1.2708300255	0.000703158550019
0.0893711390505	1.27173148192	0.000698205235154
0.0833501048183	1.26664156924	0.000697298263701
0.0919305754603	1.26621094566	0.000698509040987
0.086039658854	1.27038563833	0.000696240397979
0.0874601107533	1.26982319865	0.000703500137071
0.0954371154037	1.28624800935	0.000706181201337
0.0841046787223	1.26417973742	0.000693781839129
0.0876901694508	1.25945244519	0.000694457616952
0.0720808562021	1.25248309408	0.000679106070076
0.0892195785284	1.27800593036	0.000704064240153
0.0934123745895	1.27084901407	0.0007082611394
0.0927715409226	1.27490839295	0.000706794563514
0.0970824961602	1.27195520938	0.00070447202413
0.0840591121137	1.26350818977	0.000700381435708
0.0861840300697	1.26254204597	0.000692884454123
0.0881461337799	1.26533424011	0.000705877210113
0.0890442622606	1.26972871092	0.000702928209126
0.0966036532288	1.28846511108	0.000709840901577
0.0913115835363	1.27632649536	0.000707954073889
0.0912462435222	1.27365492348	0.000709523683189
0.0845806954635	1.25623730783	0.00069342070842
0.0828127563241	1.26204561731	0.000693596557365
0.0880528968542	1.26620450997	0.000695061662817
0.090048085174	1.27081400365	0.000702001415791
0.0883672197549	1.26444336262	0.000697612217835
0.0856452478322	1.2617155419	0.000694857618165
0.0855116578182	1.25643039696	0.000695931205321
0.0946004337769	1.27607093984	0.000706146002244
0.0889107371477	1.26986934692	0.000696265248823
0.0920903865287	1.27750523639	0.00070903087526
0.0899987400921	1.27738442166	0.000706762331601
0.0934449800166	1.28135247668	0.000711445388482
